itemString,marketValue,minBuyout,historical,numAuctions,date
74711,212441,278000,92844,1,2021-03-15 07:54:22
13126,422871,382900,841978,9,2021-03-15 07:54:22
52212,20644369,99900000,75491341,1,2021-03-15 07:54:22
82442,664273,704800,561443,2,2021-03-15 07:54:22
15612,1776138,1247500,8690765,4,2021-03-15 07:54:22
87463,250870502,239548400,297467592,2,2021-03-15 07:54:22
24592,949924,757600,1307634,4,2021-03-15 07:54:22
10207,2619307,9918900,10548568,1,2021-03-15 07:54:22
12810,972671,950000,480558,4,2021-03-15 07:54:22
74709,876829,870000,816484,5,2021-03-15 07:54:22
36527,19733153,15007500,20483426,7,2021-03-15 07:54:22
36121,219591488,245961100,89427436,1,2021-03-15 07:54:22
31275,21051851,20002900,20129468,1,2021-03-15 07:54:22
4320,7999460,7999300,9208028,3,2021-03-15 07:54:22
109142,36815,800,7183,6,2021-03-15 07:54:22
33462,22500,22500,18641,7,2021-03-15 07:54:22
20861,13268,31200,6518,2,2021-03-15 07:54:22
24253,84774092,84773700,44939019,3,2021-03-15 07:54:22
109143,234011,50000,65987,6,2021-03-15 07:54:22
7447,1658665,4008800,1039368,2,2021-03-15 07:54:22
31320,56633740,54289100,56487887,8,2021-03-15 07:54:22
14437,1644289,9277900,22844200,2,2021-03-15 07:54:22
112292,53715585,45228100,23687455,2,2021-03-15 07:54:22
8125,2196116,1800000,4601141,4,2021-03-15 07:54:22
52748,8808348,11774800,2029113,2,2021-03-15 07:54:22
25270,71314148,71226100,43526236,1,2021-03-15 07:54:22
76081,231039,235000,225929,3,2021-03-15 07:54:22
15393,2679707,4033800,13169295,4,2021-03-15 07:54:22
15525,180613588,156409500,130640220,2,2021-03-15 07:54:22
38987,2973964,2980400,1749301,2,2021-03-15 07:54:22
109168,22678515,22465900,21580270,5,2021-03-15 07:54:22
74704,8978669,8978300,8755864,4,2021-03-15 07:54:22
1207,737680,899900,907847,4,2021-03-15 07:54:22
38557,16321,14800,43917,9,2021-03-15 07:54:22
9859,2115265,1918700,5847419,3,2021-03-15 07:54:22
22573,89025,118200,41220,11,2021-03-15 07:54:22
14467,4043056,4404600,1770315,1,2021-03-15 07:54:22
2955,198813625,190006300,274304000,2,2021-03-15 07:54:22
14367,10399473,11477800,8890776,3,2021-03-15 07:54:22
14573,40580353,40451700,4625814,6,2021-03-15 07:54:22
11826,21113012,9999600,23514467,2,2021-03-15 07:54:22
20818,62017015,76027700,10504252,3,2021-03-15 07:54:22
111675,222349,10000,65623,4,2021-03-15 07:54:22
74700,121040,100000,108398,2,2021-03-15 07:54:22
32576,5051991,5251900,36518,3,2021-03-15 07:54:22
36649,296563391,352092100,431576977,2,2021-03-15 07:54:22
25147,27775753,18906000,15766039,8,2021-03-15 07:54:22
2880,343429,336700,364490,3,2021-03-15 07:54:22
3358,120190,149900,107501,9,2021-03-15 07:54:22
115814,70018865,99900000,66242933,1,2021-03-15 07:54:22
6657,1808278,2004300,1147856,4,2021-03-15 07:54:22
15660,8532839,6825600,13391470,4,2021-03-15 07:54:22
114931,188673,47800,52689,5,2021-03-15 07:54:22
38766,13506,13200,13813,9,2021-03-15 07:54:22
94278,82848467,82817500,80863612,4,2021-03-15 07:54:22
14255,1276985,1269800,1554762,8,2021-03-15 07:54:22
82261,551103,1008400,306745,3,2021-03-15 07:54:22
7228,0,0,29753185,0,2021-03-15 07:54:22
13112,92099380,0,55373932,0,2021-03-15 07:54:22
17011,26708,9500,15668,16,2021-03-15 07:54:22
