itemString,marketValue,minBuyout,historical,numAuctions,date
52078,89383,199900,193600,20,2021-03-15 07:54:20
12363,7157460,6899900,8286632,8,2021-03-15 07:54:20
122343,6368,1900,14137,1,2021-03-15 07:54:20
82162,0,0,10248288,0,2021-03-15 07:54:20
109147,1337958,1499800,742624,4,2021-03-15 07:54:20
4575,1079970,0,1164013,0,2021-03-15 07:54:20
36921,304263,100000,1319843,5,2021-03-15 07:54:20
58488,9366461,22310000,7019375,2,2021-03-15 07:54:20
31886,14803253,15000000,9509578,3,2021-03-15 07:54:20
35625,2048716,4498000,732127,11,2021-03-15 07:54:20
122347,7280169,0,3431375,0,2021-03-15 07:54:20
79254,442067,326200,210249,4,2021-03-15 07:54:20
24687,678470,1000000,2261632,5,2021-03-15 07:54:20
15984,37741837,38600200,37382548,4,2021-03-15 07:54:20
87451,3168226,2800000,4341342,3,2021-03-15 07:54:20
116599,326801137,368594700,182482864,1,2021-03-15 07:54:20
11226,66467152,29950000,57312563,5,2021-03-15 07:54:20
122345,249900,0,241175,0,2021-03-15 07:54:20
55302,238377041,252507900,194770257,1,2021-03-15 07:54:20
76130,48624,49800,71589,13,2021-03-15 07:54:20
116483,0,0,5782007,0,2021-03-15 07:54:20
15964,1718392,2999600,3559849,2,2021-03-15 07:54:20
9878,14086862,9990900,14706067,10,2021-03-15 07:54:20
36933,280561,104900,766769,11,2021-03-15 07:54:20
8162,30007000,30007000,18850297,3,2021-03-15 07:54:20
14908,16038617,20000000,15630240,6,2021-03-15 07:54:20
74715,466271,466000,485540,4,2021-03-15 07:54:20
